NSE,IND,INR,INE371P01015,AMBER,Amber Enterprises India Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE732I01013,ANGELONE,Angel One Ltd.,EQ,Financial Services,Capital Markets,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE930P01018,ANURAS,Anupam Rasayan India Ltd.,EQ,Chemicals,Chemicals & Petrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE118H01025,BSE,BSE Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE193E01025,BAJAJELEC,Bajaj Electricals Ltd,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE050E01027,BALAMINES,Balaji Amines Ltd.,EQ,Chemicals,Chemicals & Petrochemicals,151010,Equity,Stocks,Small-cap
NSE,IND,INR,INE119A01028,BALRAMCHIN,Balrampur Chini Mills Ltd.,EQ,Fast Moving Consumer Goods,Agricultural foods & other products,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE457A01014,MAHABANK,Bank of Maharashtra,EQ,Financial Services,Banks,402010,Equity,Stocks,Small-cap
NSE,IND,INR,INE171Z01018,BDL,Bharat Dynamics Ltd.,EQ,Capital Goods,Aerospace & Defense,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE00E101023,BIKAJI,Bikaji Foods International Ltd.,EQ,Fast Moving Consumer Goods,Food products,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE340A01012,BIRLACORPN,Birla Corporation Ltd.,EQ,Construction Materials,Cement & Cement products,20103010,Equity,Stocks,Small-cap
NSE,IND,INR,INE836A01035,BSOFT,Birlasoft Ltd.,EQ,Information Technology,IT-Software,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE666D01022,BORORENEW,Borosil Renewables Ltd.,EQ,Capital Goods,Industrial Products,2010,Equity,Stocks,Small-cap
NSE,IND,INR,INE425B01027,BCG,Brightcom Group Ltd.,EQ,Information Technology,IT-Services,451020,Equity,Stocks,Small-cap
NSE,IND,INR,INE486A01021,CESC,CESC Ltd.,EQ,Power,power,551030,Equity,Stocks,Small-cap
NSE,IND,INR,INE278Y01022,CAMPUS,Campus Activewear Ltd.,EQ,Consumer Durables,Consumer Durables,2520,Equity,Stocks,Small-cap
NSE,IND,INR,INE477A01020,CANFINHOME,Can Fin Homes Ltd.,EQ,Financial Services,Finance,402010,Equity,Stocks,Small-cap
